.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Int Match?,Int Response,Int Correct?,Category,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
21,12,327,0,0,7,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
21,13,328,6,6,7,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
21,14,329,8,8,7,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
22,0,330,5,5,7,None,Timed out,N,None,Y,,,,,,,,Female,20,
22,1,331,10,10,7,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
22,2,332,3,3,7,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
22,3,333,10,10,7,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
22,4,334,8,8,7,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
22,5,335,13,13,7,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
22,6,336,3,3,7,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
22,7,337,9,9,7,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
22,8,338,4,4,7,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
22,9,339,5,5,7,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
22,10,340,0,0,7,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
22,11,341,2,2,7,['k'],Y,Y,None,N,['k'],,,,,,,Female,20,
22,12,342,12,12,7,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
22,13,343,13,13,7,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
22,14,344,13,13,7,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
23,0,345,0,0,7,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
23,1,346,11,11,7,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
23,2,347,4,4,7,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
23,3,348,10,10,7,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
23,4,349,0,0,7,['k'],N,N,None,Y,['d'],23,44,19,,,,Female,20,
23,5,350,7,7,8,['k'],N,,,,['d'],,,,,,,Female,20,
23,6,351,7,7,8,['d'],Y,,,,['d'],,,,,,,Female,20,
23,7,352,14,14,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
23,8,353,8,8,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
23,9,354,11,11,8,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
23,10,355,13,13,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
23,11,356,7,7,8,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
23,12,357,3,3,8,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
23,13,358,12,12,8,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
23,14,359,13,13,8,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
24,0,360,5,5,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
24,1,361,1,1,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
24,2,362,2,2,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
24,3,363,0,0,8,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
24,4,364,11,11,8,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
24,5,365,12,12,8,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
24,6,366,5,5,8,['k'],Y,Y,None,N,['k'],,,,,,,Female,20,
24,7,367,11,11,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
24,8,368,11,11,8,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
24,9,369,10,10,8,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
24,10,370,5,5,8,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
24,11,371,1,1,8,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
24,12,372,7,7,8,['k'],N,Y,None,N,['d'],,,,,,,Female,20,
24,13,373,9,9,8,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
24,14,374,1,1,8,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
25,0,375,12,12,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
25,1,376,12,12,8,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
25,2,377,0,0,8,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
25,3,378,5,5,8,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
25,4,379,3,3,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
25,5,380,9,9,8,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
25,6,381,8,8,8,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
25,7,382,8,8,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
25,8,383,6,6,8,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
25,9,384,4,4,8,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
25,10,385,2,2,8,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
25,11,386,10,10,8,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
25,12,387,14,14,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
25,13,388,14,14,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
25,14,389,14,14,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
26,0,390,7,7,8,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
26,1,391,3,3,8,['d'],Y,Y,None,N,['d'],,,,,,,Female,20,
26,2,392,0,0,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
26,3,393,3,3,8,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
26,4,394,10,10,8,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
26,5,395,10,10,8,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
26,6,396,13,13,8,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
26,7,397,13,13,8,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
26,8,398,0,0,8,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
26,9,399,8,8,8,['d'],N,N,None,Y,['k'],33,45,20,,,,Female,20,
26,10,400,5,5,9,['d'],Y,,,,['d'],,,,,,,Female,20,
26,11,401,4,4,9,['d'],N,,,,['k'],,,,,,,Female,20,
26,12,402,1,1,9,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
26,13,403,0,0,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
26,14,404,13,13,9,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
27,0,405,3,3,9,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
27,1,406,7,7,9,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
27,2,407,5,5,9,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
27,3,408,1,1,9,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
27,4,409,10,10,9,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
27,5,410,14,14,9,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
27,6,411,13,13,9,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
27,7,412,3,3,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
27,8,413,14,14,9,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
27,9,414,3,3,9,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
27,10,415,12,12,9,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
27,11,416,5,5,9,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
27,12,417,11,11,9,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
27,13,418,5,5,9,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
27,14,419,12,12,9,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
28,0,420,2,2,9,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
28,1,421,9,9,9,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
28,2,422,11,11,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
28,3,423,13,13,9,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
28,4,424,8,8,9,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
28,5,425,6,6,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
28,6,426,7,7,9,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
28,7,427,10,10,9,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
28,8,428,1,1,9,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
28,9,429,6,6,9,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
28,10,430,1,1,9,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
28,11,431,13,13,9,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
28,12,432,3,3,9,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
28,13,433,1,1,9,['d'],N,Y,None,N,['k'],,,,,,,Female,20,
28,14,434,13,13,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
29,0,435,9,9,9,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
29,1,436,10,10,9,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
29,2,437,2,2,9,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
29,3,438,4,4,9,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
29,4,439,12,12,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
29,5,440,6,6,9,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
29,6,441,5,5,9,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
29,7,442,11,11,9,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
29,8,443,9,9,9,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
29,9,444,0,0,9,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
29,10,445,5,5,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
29,11,446,5,5,9,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
29,12,447,9,9,9,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
29,13,448,14,14,9,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
29,14,449,5,5,9,['d'],Y,N,None,Y,['d'],27,47,25,,,,Female,20,
30,0,450,12,12,10,['d'],Y,,,,['d'],,,,,,,Female,20,
30,1,451,9,9,10,['k'],Y,,,,['k'],,,,,,,Female,20,
30,2,452,2,2,10,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
30,3,453,6,6,10,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
30,4,454,3,3,10,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
30,5,455,8,8,10,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
30,6,456,14,14,10,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
30,7,457,9,9,10,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
30,8,458,10,10,10,['k'],N,N,['space'],N,['d'],,,,,,,Female,20,
30,9,459,14,14,10,['d'],Y,Y,None,N,['d'],,,,,,,Female,20,
30,10,460,4,4,10,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
30,11,461,1,1,10,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
30,12,462,4,4,10,['k'],Y,Y,None,N,['k'],,,,,,,Female,20,
30,13,463,7,7,10,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
30,14,464,2,2,10,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
31,0,465,0,0,10,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
31,1,466,9,9,10,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
31,2,467,11,11,10,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
31,3,468,5,5,10,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
31,4,469,4,4,10,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
31,5,470,3,3,10,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
31,6,471,6,6,10,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
31,7,472,2,2,10,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
31,8,473,6,6,10,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
31,9,474,3,3,10,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
31,10,475,10,10,10,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
31,11,476,10,10,10,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
31,12,477,14,14,10,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
31,13,478,2,2,10,['d'],N,N,None,Y,['k'],,,,,,,Female,20,
31,14,479,3,3,10,['d'],Y,N,['space'],N,['d'],,,,,,,Female,20,
32,0,480,3,3,10,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
32,1,481,5,5,10,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
32,2,482,7,7,10,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
32,3,483,9,9,10,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
32,4,484,8,8,10,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
32,5,485,12,12,10,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
32,6,486,0,0,10,['d'],Y,N,None,Y,['d'],,,,,,,Female,20,
32,7,487,14,14,10,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
32,8,488,5,5,10,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
32,9,489,14,14,10,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
32,10,490,8,8,10,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
32,11,491,7,7,10,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
32,12,492,12,12,10,['k'],Y,N,None,Y,['k'],,,,,,,Female,20,
32,13,493,4,4,10,['d'],N,Y,['space'],Y,['k'],,,,,,,Female,20,
32,14,494,3,3,10,['d'],Y,Y,['space'],Y,['d'],,,,,,,Female,20,
33,0,495,14,14,10,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
33,1,496,11,11,10,['k'],N,N,None,Y,['d'],,,,,,,Female,20,
33,2,497,10,10,10,['k'],N,Y,['space'],Y,['d'],,,,,,,Female,20,
33,3,498,2,2,10,['k'],Y,Y,['space'],Y,['k'],,,,,,,Female,20,
33,4,499,8,8,10,['d'],Y,N,None,Y,['d'],29,44,23,,,,Female,20,
33,5,500,3,3,11,['k'],Y,,,,['d'],,,,Y,Y,Y,Female,20,
33,6,501,0,0,11,['k'],N,,,,['k'],,,,,Y,Y,Female,20,
33,7,502,12,12,11,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
33,8,503,8,8,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
33,9,504,9,9,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
33,10,505,5,5,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
33,11,506,8,8,11,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
33,12,507,7,7,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,Female,20,
33,13,508,13,13,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
33,14,509,2,2,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
34,0,510,6,6,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,Female,20,
34,1,511,4,4,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,Female,20,
34,2,512,0,0,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
34,3,513,14,14,11,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
34,4,514,5,5,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,Female,20,
34,5,515,4,4,11,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
34,6,516,7,7,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,Female,20,
34,7,517,3,3,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,Female,20,
34,8,518,3,3,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
34,9,519,10,10,11,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
34,10,520,3,3,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
34,11,521,1,1,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
34,12,522,8,8,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
34,13,523,6,6,11,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
34,14,524,9,9,11,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
35,0,525,5,5,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
35,1,526,7,7,11,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
35,2,527,1,1,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
35,3,528,13,13,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,Female,20,
35,4,529,2,2,11,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
35,5,530,10,10,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,Female,20,
35,6,531,2,2,11,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
35,7,532,11,11,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,Female,20,
35,8,533,12,12,11,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
35,9,534,2,2,11,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
35,10,535,9,9,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
35,11,536,14,14,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,Female,20,
35,12,537,2,2,11,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
35,13,538,10,10,11,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
35,14,539,14,14,11,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
36,0,540,8,8,11,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
36,1,541,0,0,11,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
36,2,542,14,14,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
36,3,543,0,0,11,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
36,4,544,9,9,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
36,5,545,6,6,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,Female,20,
36,6,546,10,10,11,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
36,7,547,5,5,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,Female,20,
36,8,548,11,11,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,Female,20,
36,9,549,2,2,11,['k'],N,N,None,Y,['k'],26,48,19,,Y,Y,Female,20,
36,10,550,1,1,12,['d'],N,,,,['d'],,,,,Y,Y,Female,20,
36,11,551,10,10,12,['k'],N,,,,['k'],,,,,Y,Y,Female,20,
36,12,552,0,0,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
36,13,553,4,4,12,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
36,14,554,4,4,12,None,Timed out,Y,['space'],Y,,,,,,Y,Y,Female,20,
37,0,555,13,13,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
37,1,556,1,1,12,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
37,2,557,2,2,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
37,3,558,0,0,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,Female,20,
37,4,559,0,0,12,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
37,5,560,12,12,12,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
37,6,561,6,6,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
37,7,562,12,12,12,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
37,8,563,10,10,12,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
37,9,564,9,9,12,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
37,10,565,13,13,12,None,Timed out,N,None,Y,,,,,,Y,Y,Female,20,
37,11,566,12,12,12,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
37,12,567,4,4,12,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
37,13,568,13,13,12,['k'],N,Y,None,N,['k'],,,,,Y,Y,Female,20,
37,14,569,8,8,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
38,0,570,1,1,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,Female,20,
38,1,571,13,13,12,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
38,2,572,9,9,12,None,Timed out,Y,['space'],Y,,,,,,Y,Y,Female,20,
38,3,573,10,10,12,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
38,4,574,9,9,12,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
38,5,575,9,9,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
38,6,576,14,14,12,['k'],Y,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
38,7,577,6,6,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
38,8,578,13,13,12,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
38,9,579,8,8,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,Female,20,
38,10,580,13,13,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
38,11,581,8,8,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,Female,20,
38,12,582,6,6,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
38,13,583,2,2,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
38,14,584,12,12,12,['d'],N,Y,['space'],Y,['d'],,,,,Y,Y,Female,20,
39,0,585,9,9,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
39,1,586,1,1,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,Female,20,
39,2,587,6,6,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
39,3,588,13,13,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
39,4,589,9,9,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,Female,20,
39,5,590,6,6,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
39,6,591,8,8,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,Female,20,
39,7,592,14,14,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,Female,20,
39,8,593,0,0,12,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
39,9,594,4,4,12,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
39,10,595,11,11,12,['d'],Y,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
39,11,596,11,11,12,['k'],N,Y,['space'],Y,['k'],,,,,Y,Y,Female,20,
39,12,597,14,14,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
39,13,598,6,6,12,['k'],N,N,None,Y,['k'],,,,,Y,Y,Female,20,
39,14,599,9,9,12,['d'],Y,Y,None,N,['k'],21,46,23,,Y,Y,Female,20,
