.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Int Match?,Int Response,Int Correct?,Category,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
30,10,340,9,9,7,['k'],N,N,None,Y,['d'],,,,,,,f,19,
31,0,341,6,6,7,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
31,1,342,2,2,7,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
31,2,343,4,4,7,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
31,3,344,10,10,7,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
31,4,345,6,6,7,['d'],N,N,None,Y,['k'],,,,,,,f,19,
31,5,346,5,5,7,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
31,6,347,4,4,7,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
31,7,348,4,4,7,['k'],N,N,None,Y,['d'],,,,,,,f,19,
31,8,349,1,1,7,['d'],Y,Y,None,N,['d'],32,24,24,,,,f,19,
31,9,350,1,1,8,['k'],Y,,,,['k'],,,,,,,f,19,
31,10,351,1,1,8,['k'],Y,,,,['k'],,,,,,,f,19,
32,0,352,0,0,8,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
32,1,353,1,1,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
32,2,354,9,9,8,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
32,3,355,6,6,8,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
32,4,356,4,4,8,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
32,5,357,6,6,8,['d'],N,N,None,Y,['k'],,,,,,,f,19,
32,6,358,7,7,8,['k'],N,N,None,Y,['d'],,,,,,,f,19,
32,7,359,8,8,8,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
32,8,360,8,8,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
32,9,361,1,1,8,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
32,10,362,9,9,8,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
33,0,363,5,5,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
33,1,364,7,7,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
33,2,365,4,4,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
33,3,366,7,7,8,['k'],N,N,None,Y,['d'],,,,,,,f,19,
33,4,367,1,1,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
33,5,368,10,10,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
33,6,369,4,4,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
33,7,370,4,4,8,['d'],N,N,None,Y,['k'],,,,,,,f,19,
33,8,371,2,2,8,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
33,9,372,6,6,8,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
33,10,373,2,2,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
34,0,374,6,6,8,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
34,1,375,0,0,8,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
34,2,376,0,0,8,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
34,3,377,5,5,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
34,4,378,10,10,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
34,5,379,6,6,8,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
34,6,380,1,1,8,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
34,7,381,9,9,8,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
34,8,382,7,7,8,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
34,9,383,8,8,8,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
34,10,384,3,3,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
35,0,385,9,9,8,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
35,1,386,7,7,8,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
35,2,387,5,5,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
35,3,388,6,6,8,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
35,4,389,6,6,8,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
35,5,390,10,10,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
35,6,391,6,6,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
35,7,392,8,8,8,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
35,8,393,3,3,8,['k'],N,N,None,Y,['d'],,,,,,,f,19,
35,9,394,6,6,8,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
35,10,395,4,4,8,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
36,0,396,3,3,8,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
36,1,397,6,6,8,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
36,2,398,3,3,8,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
36,3,399,7,7,8,['k'],Y,Y,None,N,['k'],45,28,20,,,,f,19,
36,4,400,10,10,9,['k'],Y,,,,['k'],,,,,,,f,19,
36,5,401,4,4,9,['d'],Y,,,,['d'],,,,,,,f,19,
36,6,402,0,0,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
36,7,403,5,5,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
36,8,404,2,2,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
36,9,405,2,2,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
36,10,406,2,2,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
37,0,407,3,3,9,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
37,1,408,8,8,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
37,2,409,5,5,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
37,3,410,1,1,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
37,4,411,9,9,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
37,5,412,3,3,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
37,6,413,0,0,9,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
37,7,414,2,2,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
37,8,415,6,6,9,['k'],N,N,None,Y,['d'],,,,,,,f,19,
37,9,416,0,0,9,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
37,10,417,10,10,9,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
38,0,418,8,8,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
38,1,419,6,6,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
38,2,420,6,6,9,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
38,3,421,5,5,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
38,4,422,0,0,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
38,5,423,1,1,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
38,6,424,8,8,9,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
38,7,425,5,5,9,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
38,8,426,6,6,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
38,9,427,5,5,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
38,10,428,0,0,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
39,0,429,2,2,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
39,1,430,3,3,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
39,2,431,1,1,9,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
39,3,432,3,3,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
39,4,433,4,4,9,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
39,5,434,7,7,9,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
39,6,435,8,8,9,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
39,7,436,5,5,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
39,8,437,5,5,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
39,9,438,1,1,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
39,10,439,3,3,9,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
40,0,440,7,7,9,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
40,1,441,9,9,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
40,2,442,7,7,9,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
40,3,443,5,5,9,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
40,4,444,3,3,9,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
40,5,445,10,10,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
40,6,446,7,7,9,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
40,7,447,4,4,9,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
40,8,448,6,6,9,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
40,9,449,8,8,9,['k'],Y,Y,None,N,['k'],49,24,24,,,,f,19,
40,10,450,0,0,10,['d'],Y,,,,['d'],,,,,,,f,19,
41,0,451,4,4,10,['k'],Y,,,,['k'],,,,,,,f,19,
41,1,452,1,1,10,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
41,2,453,9,9,10,['k'],N,Y,None,N,['d'],,,,,,,f,19,
41,3,454,4,4,10,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
41,4,455,0,0,10,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
41,5,456,7,7,10,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
41,6,457,0,0,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
41,7,458,4,4,10,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
41,8,459,8,8,10,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
41,9,460,10,10,10,['d'],N,Y,None,N,['k'],,,,,,,f,19,
41,10,461,7,7,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
42,0,462,3,3,10,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
42,1,463,0,0,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
42,2,464,7,7,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
42,3,465,2,2,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
42,4,466,10,10,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
42,5,467,9,9,10,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
42,6,468,1,1,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
42,7,469,0,0,10,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
42,8,470,0,0,10,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
42,9,471,0,0,10,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
42,10,472,5,5,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
43,0,473,9,9,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
43,1,474,7,7,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
43,2,475,6,6,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
43,3,476,10,10,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
43,4,477,3,3,10,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
43,5,478,8,8,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
43,6,479,2,2,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
43,7,480,7,7,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
43,8,481,8,8,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
43,9,482,4,4,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
43,10,483,0,0,10,['d'],N,Y,None,N,['k'],,,,,,,f,19,
44,0,484,6,6,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
44,1,485,1,1,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
44,2,486,5,5,10,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
44,3,487,10,10,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
44,4,488,2,2,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
44,5,489,4,4,10,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
44,6,490,5,5,10,['d'],Y,Y,None,N,['d'],,,,,,,f,19,
44,7,491,4,4,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
44,8,492,2,2,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
44,9,493,5,5,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
44,10,494,7,7,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
45,0,495,3,3,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
45,1,496,10,10,10,['k'],Y,N,None,Y,['k'],,,,,,,f,19,
45,2,497,7,7,10,['k'],Y,Y,None,N,['k'],,,,,,,f,19,
45,3,498,4,4,10,['d'],Y,N,None,Y,['d'],,,,,,,f,19,
45,4,499,9,9,10,['d'],Y,Y,None,N,['d'],47,25,23,,,,f,19,
45,5,500,7,7,11,['d'],N,,,,['d'],,,,Y,Y,Y,f,19,
45,6,501,7,7,11,['k'],Y,,,,['d'],,,,,Y,Y,f,19,
45,7,502,6,6,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
45,8,503,0,0,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
45,9,504,0,0,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
45,10,505,10,10,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
46,0,506,5,5,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
46,1,507,5,5,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
46,2,508,6,6,11,['d'],N,Y,None,N,['d'],,,,,Y,Y,f,19,
46,3,509,9,9,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
46,4,510,10,10,11,['d'],N,N,None,Y,['d'],,,,,Y,Y,f,19,
46,5,511,6,6,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
46,6,512,1,1,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
46,7,513,1,1,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
46,8,514,1,1,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
46,9,515,3,3,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
46,10,516,3,3,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
47,0,517,9,9,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
47,1,518,1,1,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
47,2,519,8,8,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
47,3,520,7,7,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
47,4,521,9,9,11,['d'],N,Y,None,N,['d'],,,,,Y,Y,f,19,
47,5,522,8,8,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
47,6,523,3,3,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
47,7,524,2,2,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
47,8,525,9,9,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
47,9,526,1,1,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
47,10,527,5,5,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
48,0,528,9,9,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
48,1,529,10,10,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
48,2,530,0,0,11,None,Timed out,N,None,Y,,,,,,Y,Y,f,19,
48,3,531,1,1,11,['k'],N,N,None,Y,['k'],,,,,Y,Y,f,19,
48,4,532,10,10,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
48,5,533,8,8,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
48,6,534,10,10,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
48,7,535,4,4,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
48,8,536,6,6,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
48,9,537,0,0,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
48,10,538,9,9,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
49,0,539,4,4,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
49,1,540,9,9,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
49,2,541,6,6,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
49,3,542,5,5,11,['k'],N,Y,None,N,['k'],,,,,Y,Y,f,19,
49,4,543,3,3,11,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
49,5,544,10,10,11,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
49,6,545,6,6,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
49,7,546,9,9,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
49,8,547,4,4,11,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
49,9,548,7,7,11,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
49,10,549,3,3,11,['k'],Y,N,None,Y,['d'],43,23,25,,Y,Y,f,19,
50,0,550,3,3,12,['k'],Y,,,,['d'],,,,,Y,Y,f,19,
50,1,551,6,6,12,['k'],Y,,,,['d'],,,,,Y,Y,f,19,
50,2,552,1,1,12,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
50,3,553,3,3,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
50,4,554,0,0,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
50,5,555,8,8,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
50,6,556,4,4,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
50,7,557,6,6,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
50,8,558,6,6,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
50,9,559,9,9,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
50,10,560,8,8,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
51,0,561,2,2,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
51,1,562,1,1,12,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
51,2,563,9,9,12,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
51,3,564,7,7,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
51,4,565,2,2,12,['d'],N,N,None,Y,['d'],,,,,Y,Y,f,19,
51,5,566,2,2,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
51,6,567,2,2,12,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
51,7,568,7,7,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
51,8,569,3,3,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
51,9,570,2,2,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
51,10,571,1,1,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
52,0,572,3,3,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
52,1,573,1,1,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
52,2,574,5,5,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
52,3,575,8,8,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
52,4,576,9,9,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
52,5,577,5,5,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
52,6,578,6,6,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
52,7,579,4,4,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
52,8,580,9,9,12,None,Timed out,N,None,Y,,,,,,Y,Y,f,19,
52,9,581,2,2,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
52,10,582,9,9,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
53,0,583,0,0,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
53,1,584,10,10,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
53,2,585,2,2,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
53,3,586,8,8,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
53,4,587,1,1,12,['d'],Y,N,None,Y,['k'],,,,,Y,Y,f,19,
53,5,588,5,5,12,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
53,6,589,8,8,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
53,7,590,3,3,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
53,8,591,8,8,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
53,9,592,9,9,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
53,10,593,5,5,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
54,0,594,7,7,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
54,1,595,3,3,12,['k'],Y,Y,None,N,['d'],,,,,Y,Y,f,19,
54,2,596,1,1,12,['k'],N,Y,None,N,['k'],,,,,Y,Y,f,19,
54,3,597,1,1,12,['k'],Y,N,None,Y,['d'],,,,,Y,Y,f,19,
54,4,598,10,10,12,['d'],Y,Y,None,N,['k'],,,,,Y,Y,f,19,
54,5,599,6,6,12,['d'],Y,N,None,Y,['k'],47,31,17,,Y,Y,f,19,
