.thisRepN,.thisTrialN,.thisN,.thisIndex,.thisTrial,Block Number,Key pressed,Correct?,Category,Int Match?,Int Response,Int Correct?,Line Accuracy,Interference Accuracy,Matching Interferences,New instruction shown?,Buttons switched?,Fast?,gender,age,
16,4,180,3,3,4,['k'],N,['d'],N,None,Y,,,,,,,f,22,
16,5,181,0,0,4,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
16,6,182,2,2,4,['d'],Y,['d'],Y,None,N,,,,,,,f,22,
16,7,183,8,8,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
16,8,184,1,1,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,f,22,
16,9,185,10,10,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
16,10,186,3,3,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,f,22,
17,0,187,3,3,4,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
17,1,188,2,2,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
17,2,189,8,8,4,['d'],Y,['d'],Y,['space'],Y,,,,,,,f,22,
17,3,190,7,7,4,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
17,4,191,3,3,4,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
17,5,192,7,7,4,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
17,6,193,5,5,4,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
17,7,194,8,8,4,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
17,8,195,6,6,4,['d'],N,['k'],Y,['space'],Y,,,,,,,f,22,
17,9,196,7,7,4,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
17,10,197,7,7,4,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
18,0,198,3,3,4,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
18,1,199,7,7,4,['d'],Y,['d'],N,None,Y,41,39,22,,,,f,22,
18,2,200,0,0,5,['d'],Y,['d'],,,,,,,,,,f,22,
18,3,201,4,4,5,['k'],Y,['k'],,,,,,,,,,f,22,
18,4,202,3,3,5,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
18,5,203,4,4,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
18,6,204,0,0,5,['d'],Y,['d'],Y,None,N,,,,,,,f,22,
18,7,205,4,4,5,None,Timed out,,Y,None,N,,,,,,,f,22,
18,8,206,8,8,5,['d'],Y,['d'],N,None,Y,,,,,,,f,22,
18,9,207,3,3,5,['d'],Y,['d'],N,['space'],N,,,,,,,f,22,
18,10,208,0,0,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
19,0,209,8,8,5,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
19,1,210,0,0,5,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
19,2,211,8,8,5,['k'],N,['d'],N,None,Y,,,,,,,f,22,
19,3,212,4,4,5,['k'],N,['d'],Y,['space'],Y,,,,,,,f,22,
19,4,213,0,0,5,['d'],Y,['d'],Y,None,N,,,,,,,f,22,
19,5,214,5,5,5,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
19,6,215,7,7,5,['d'],Y,['d'],Y,['space'],Y,,,,,,,f,22,
19,7,216,1,1,5,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
19,8,217,2,2,5,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
19,9,218,10,10,5,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
19,10,219,0,0,5,['d'],Y,['d'],Y,None,N,,,,,,,f,22,
20,0,220,9,9,5,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
20,1,221,7,7,5,['k'],Y,['k'],N,None,Y,,,,,,,f,22,
20,2,222,0,0,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
20,3,223,1,1,5,['k'],Y,['k'],Y,None,N,,,,,,,f,22,
20,4,224,1,1,5,['k'],Y,['k'],N,['k'],N,,,,,,,f,22,
20,5,225,1,1,5,['k'],Y,['k'],Y,['space'],Y,,,,,,,f,22,
