.thisRepN,.thisTrialN,.thisN,.thisIndex,Block Number,Key pressed,Category,Correct?,Button switch shown?,Fast?,gender,age,
0,467,467,487,10,['d'],['k'],N,,,MALE,18,
0,468,468,454,10,['k'],['k'],Y,,,MALE,18,
0,469,469,152,10,['d'],['d'],Y,,,MALE,18,
0,470,470,346,10,['d'],['k'],N,,,MALE,18,
0,471,471,172,10,['k'],['d'],N,,,MALE,18,
0,472,472,522,10,['k'],['k'],Y,,,MALE,18,
0,473,473,574,10,['k'],['k'],Y,,,MALE,18,
0,474,474,410,10,['k'],['k'],Y,,,MALE,18,
0,475,475,305,10,['k'],['k'],Y,,,MALE,18,
0,476,476,177,10,['d'],['d'],Y,,,MALE,18,
0,477,477,547,10,['k'],['k'],Y,,,MALE,18,
0,478,478,265,10,['d'],['d'],Y,,,MALE,18,
0,479,479,164,10,['d'],['d'],Y,,,MALE,18,
0,480,480,447,10,['k'],['k'],Y,,,MALE,18,
0,481,481,531,10,['k'],['k'],Y,,,MALE,18,
0,482,482,68,10,['d'],['d'],Y,,,MALE,18,
0,483,483,230,10,['d'],['d'],Y,,,MALE,18,
0,484,484,208,10,['k'],['d'],N,,,MALE,18,
0,485,485,597,10,['k'],['k'],Y,,,MALE,18,
0,486,486,441,10,['k'],['k'],Y,,,MALE,18,
0,487,487,519,10,['k'],['k'],Y,,,MALE,18,
0,488,488,282,10,['d'],['d'],Y,,,MALE,18,
0,489,489,94,10,['k'],['d'],N,,,MALE,18,
0,490,490,512,10,['k'],['k'],Y,,,MALE,18,
0,491,491,2,10,['d'],['d'],Y,,,MALE,18,
0,492,492,191,10,['d'],['d'],Y,,,MALE,18,
0,493,493,472,10,['k'],['k'],Y,,,MALE,18,
0,494,494,58,10,['d'],['d'],Y,,,MALE,18,
0,495,495,595,10,['k'],['k'],Y,,,MALE,18,
0,496,496,216,10,['d'],['d'],Y,,,MALE,18,
0,497,497,589,10,['k'],['k'],Y,,,MALE,18,
0,498,498,192,10,['k'],['d'],N,,,MALE,18,
0,499,499,90,10,None,,Timed out,,,MALE,18,
0,500,500,365,11,None,,Timed out,Y,Y,MALE,18,
0,501,501,422,11,['k'],['k'],Y,,,MALE,18,
0,502,502,339,11,['k'],['k'],Y,,,MALE,18,
0,503,503,194,11,['d'],['d'],Y,,,MALE,18,
0,504,504,279,11,['d'],['d'],Y,,,MALE,18,
0,505,505,323,11,['k'],['k'],Y,,,MALE,18,
0,506,506,109,11,['k'],['d'],N,,,MALE,18,
0,507,507,478,11,['k'],['k'],Y,,,MALE,18,
0,508,508,377,11,['k'],['k'],Y,,,MALE,18,
0,509,509,379,11,['k'],['k'],Y,,,MALE,18,
0,510,510,359,11,['k'],['k'],Y,,,MALE,18,
0,511,511,364,11,['k'],['k'],Y,,,MALE,18,
0,512,512,363,11,['k'],['k'],Y,,,MALE,18,
0,513,513,495,11,['k'],['k'],Y,,,MALE,18,
0,514,514,523,11,['k'],['k'],Y,,,MALE,18,
0,515,515,557,11,None,,Timed out,,,MALE,18,
0,516,516,533,11,['k'],['k'],Y,,,MALE,18,
0,517,517,362,11,['k'],['k'],Y,,,MALE,18,
0,518,518,445,11,['k'],['k'],Y,,,MALE,18,
0,519,519,10,11,['d'],['d'],Y,,,MALE,18,
0,520,520,269,11,['d'],['d'],Y,,,MALE,18,
0,521,521,142,11,['d'],['d'],Y,,,MALE,18,
0,522,522,448,11,['k'],['k'],Y,,,MALE,18,
0,523,523,293,11,['d'],['d'],Y,,,MALE,18,
0,524,524,566,11,['k'],['k'],Y,,,MALE,18,
0,525,525,104,11,['d'],['d'],Y,,,MALE,18,
0,526,526,173,11,['k'],['d'],N,,,MALE,18,
0,527,527,324,11,['k'],['k'],Y,,,MALE,18,
0,528,528,457,11,['k'],['k'],Y,,,MALE,18,
0,529,529,535,11,['k'],['k'],Y,,,MALE,18,
0,530,530,502,11,['k'],['k'],Y,,,MALE,18,
0,531,531,81,11,['d'],['d'],Y,,,MALE,18,
0,532,532,586,11,['k'],['k'],Y,,,MALE,18,
0,533,533,33,11,None,,Timed out,,,MALE,18,
0,534,534,72,11,['d'],['d'],Y,,,MALE,18,
0,535,535,201,11,['d'],['d'],Y,,,MALE,18,
0,536,536,536,11,['k'],['k'],Y,,,MALE,18,
0,537,537,335,11,['k'],['k'],Y,,,MALE,18,
0,538,538,63,11,['d'],['d'],Y,,,MALE,18,
0,539,539,371,11,['k'],['k'],Y,,,MALE,18,
0,540,540,225,11,['d'],['d'],Y,,,MALE,18,
0,541,541,139,11,['d'],['d'],Y,,,MALE,18,
0,542,542,578,11,['k'],['k'],Y,,,MALE,18,
0,543,543,181,11,['d'],['d'],Y,,,MALE,18,
0,544,544,176,11,['d'],['d'],Y,,,MALE,18,
0,545,545,264,11,['d'],['d'],Y,,,MALE,18,
0,546,546,476,11,['k'],['k'],Y,,,MALE,18,
0,547,547,237,11,['d'],['d'],Y,,,MALE,18,
0,548,548,289,11,['d'],['d'],Y,,,MALE,18,
0,549,549,184,11,['d'],['d'],Y,,,MALE,18,
0,550,550,334,12,['k'],['k'],N,Y,Y,MALE,18,
0,551,551,161,12,['k'],['d'],N,,,MALE,18,
0,552,552,148,12,['k'],['d'],N,,,MALE,18,
0,553,553,165,12,['d'],['d'],Y,,,MALE,18,
0,554,554,287,12,['d'],['d'],Y,,,MALE,18,
0,555,555,303,12,['k'],['k'],Y,,,MALE,18,
0,556,556,329,12,['k'],['k'],Y,,,MALE,18,
0,557,557,537,12,['k'],['k'],Y,,,MALE,18,
0,558,558,186,12,['d'],['d'],Y,,,MALE,18,
0,559,559,571,12,['k'],['k'],Y,,,MALE,18,
0,560,560,240,12,['d'],['d'],Y,,,MALE,18,
0,561,561,266,12,['d'],['d'],Y,,,MALE,18,
0,562,562,358,12,['k'],['k'],Y,,,MALE,18,
0,563,563,214,12,['d'],['d'],Y,,,MALE,18,
0,564,564,281,12,['d'],['d'],Y,,,MALE,18,
0,565,565,166,12,['k'],['d'],N,,,MALE,18,
0,566,566,296,12,['d'],['d'],Y,,,MALE,18,
0,567,567,212,12,['k'],['d'],N,,,MALE,18,
0,568,568,532,12,['k'],['k'],Y,,,MALE,18,
0,569,569,154,12,['d'],['d'],Y,,,MALE,18,
0,570,570,576,12,['k'],['k'],Y,,,MALE,18,
0,571,571,357,12,['k'],['k'],Y,,,MALE,18,
0,572,572,490,12,['k'],['k'],Y,,,MALE,18,
0,573,573,241,12,['k'],['d'],N,,,MALE,18,
0,574,574,482,12,['k'],['k'],Y,,,MALE,18,
0,575,575,480,12,['k'],['k'],Y,,,MALE,18,
0,576,576,345,12,['k'],['k'],Y,,,MALE,18,
0,577,577,415,12,['k'],['k'],Y,,,MALE,18,
0,578,578,400,12,None,,Timed out,,,MALE,18,
0,579,579,13,12,['k'],['d'],N,,,MALE,18,
0,580,580,126,12,['d'],['d'],Y,,,MALE,18,
0,581,581,133,12,['d'],['d'],Y,,,MALE,18,
0,582,582,149,12,['d'],['d'],Y,,,MALE,18,
0,583,583,592,12,['k'],['k'],Y,,,MALE,18,
0,584,584,31,12,['k'],['d'],N,,,MALE,18,
0,585,585,568,12,['d'],['k'],N,,,MALE,18,
0,586,586,62,12,['d'],['d'],Y,,,MALE,18,
0,587,587,257,12,['d'],['d'],Y,,,MALE,18,
0,588,588,45,12,['d'],['d'],Y,,,MALE,18,
0,589,589,385,12,['k'],['k'],Y,,,MALE,18,
0,590,590,459,12,['k'],['k'],Y,,,MALE,18,
0,591,591,259,12,['d'],['d'],Y,,,MALE,18,
0,592,592,337,12,['k'],['k'],Y,,,MALE,18,
0,593,593,138,12,['d'],['d'],Y,,,MALE,18,
0,594,594,317,12,['k'],['k'],Y,,,MALE,18,
0,595,595,262,12,['d'],['d'],Y,,,MALE,18,
0,596,596,46,12,['d'],['d'],Y,,,MALE,18,
0,597,597,32,12,['d'],['d'],Y,,,MALE,18,
0,598,598,64,12,['d'],['d'],Y,,,MALE,18,
0,599,599,246,12,['d'],['d'],Y,,,MALE,18,
