.thisRepN,.thisTrialN,.thisN,.thisIndex,Block Number,Key pressed,Category,Correct?,Button switch shown?,Fast?,gender,age,
0,497,497,578,10,['k'],['k'],Y,,,M,21,
0,498,498,278,10,['d'],['d'],Y,,,M,21,
0,499,499,357,10,['d'],['k'],N,,,M,21,
0,500,500,528,11,['d'],['k'],Y,Y,Y,M,21,
0,501,501,277,11,['k'],['d'],N,,,M,21,
0,502,502,217,11,['k'],['d'],N,,,M,21,
0,503,503,239,11,['d'],['d'],Y,,,M,21,
0,504,504,198,11,['d'],['d'],Y,,,M,21,
0,505,505,28,11,['d'],['d'],Y,,,M,21,
0,506,506,50,11,['d'],['d'],Y,,,M,21,
0,507,507,483,11,['k'],['k'],Y,,,M,21,
0,508,508,364,11,['k'],['k'],Y,,,M,21,
0,509,509,515,11,['k'],['k'],Y,,,M,21,
0,510,510,318,11,['k'],['k'],Y,,,M,21,
0,511,511,151,11,['d'],['d'],Y,,,M,21,
0,512,512,282,11,['d'],['d'],Y,,,M,21,
0,513,513,349,11,['k'],['k'],Y,,,M,21,
0,514,514,0,11,['d'],['d'],Y,,,M,21,
0,515,515,403,11,['k'],['k'],Y,,,M,21,
0,516,516,280,11,['d'],['d'],Y,,,M,21,
0,517,517,461,11,['k'],['k'],Y,,,M,21,
0,518,518,435,11,['k'],['k'],Y,,,M,21,
0,519,519,276,11,['d'],['d'],Y,,,M,21,
0,520,520,122,11,['k'],['d'],N,,,M,21,
0,521,521,460,11,['k'],['k'],Y,,,M,21,
0,522,522,173,11,['d'],['d'],Y,,,M,21,
0,523,523,580,11,['k'],['k'],Y,,,M,21,
0,524,524,308,11,['k'],['k'],Y,,,M,21,
0,525,525,167,11,['d'],['d'],Y,,,M,21,
0,526,526,569,11,['k'],['k'],Y,,,M,21,
0,527,527,66,11,['k'],['d'],N,,,M,21,
0,528,528,54,11,['d'],['d'],Y,,,M,21,
0,529,529,415,11,['k'],['k'],Y,,,M,21,
0,530,530,57,11,['d'],['d'],Y,,,M,21,
0,531,531,372,11,['k'],['k'],Y,,,M,21,
0,532,532,88,11,['d'],['d'],Y,,,M,21,
0,533,533,37,11,['d'],['d'],Y,,,M,21,
0,534,534,130,11,['k'],['d'],N,,,M,21,
0,535,535,396,11,['k'],['k'],Y,,,M,21,
0,536,536,197,11,['d'],['d'],Y,,,M,21,
0,537,537,412,11,['k'],['k'],Y,,,M,21,
0,538,538,159,11,['d'],['d'],Y,,,M,21,
0,539,539,185,11,['d'],['d'],Y,,,M,21,
0,540,540,120,11,['d'],['d'],Y,,,M,21,
0,541,541,141,11,['d'],['d'],Y,,,M,21,
0,542,542,242,11,['d'],['d'],Y,,,M,21,
0,543,543,420,11,['d'],['k'],N,,,M,21,
0,544,544,164,11,['d'],['d'],Y,,,M,21,
0,545,545,530,11,['k'],['k'],Y,,,M,21,
0,546,546,176,11,['d'],['d'],Y,,,M,21,
0,547,547,363,11,['d'],['k'],N,,,M,21,
0,548,548,192,11,['k'],['d'],N,,,M,21,
0,549,549,387,11,['k'],['k'],Y,,,M,21,
0,550,550,23,12,['d'],['d'],Y,,,M,21,
0,551,551,498,12,['k'],['k'],Y,,,M,21,
0,552,552,520,12,['k'],['k'],Y,,,M,21,
0,553,553,102,12,['d'],['d'],Y,,,M,21,
0,554,554,161,12,['d'],['d'],Y,,,M,21,
0,555,555,455,12,['k'],['k'],Y,,,M,21,
0,556,556,577,12,['k'],['k'],Y,,,M,21,
0,557,557,556,12,['k'],['k'],Y,,,M,21,
0,558,558,231,12,['d'],['d'],Y,,,M,21,
0,559,559,503,12,['k'],['k'],Y,,,M,21,
0,560,560,381,12,['k'],['k'],Y,,,M,21,
0,561,561,459,12,['k'],['k'],Y,,,M,21,
0,562,562,145,12,['k'],['d'],N,,,M,21,
0,563,563,8,12,['d'],['d'],Y,,,M,21,
0,564,564,174,12,['k'],['d'],N,,,M,21,
0,565,565,247,12,['d'],['d'],Y,,,M,21,
0,566,566,553,12,['k'],['k'],Y,,,M,21,
0,567,567,311,12,['d'],['k'],N,,,M,21,
0,568,568,536,12,['k'],['k'],Y,,,M,21,
0,569,569,17,12,['d'],['d'],Y,,,M,21,
0,570,570,506,12,['k'],['k'],Y,,,M,21,
0,571,571,219,12,['d'],['d'],Y,,,M,21,
0,572,572,543,12,['k'],['k'],Y,,,M,21,
0,573,573,411,12,['k'],['k'],Y,,,M,21,
0,574,574,328,12,['k'],['k'],Y,,,M,21,
0,575,575,110,12,['d'],['d'],Y,,,M,21,
0,576,576,208,12,['d'],['d'],Y,,,M,21,
0,577,577,438,12,['d'],['k'],N,,,M,21,
0,578,578,371,12,['k'],['k'],Y,,,M,21,
0,579,579,315,12,['k'],['k'],Y,,,M,21,
0,580,580,495,12,['k'],['k'],Y,,,M,21,
0,581,581,414,12,['k'],['k'],Y,,,M,21,
0,582,582,34,12,['k'],['d'],N,,,M,21,
0,583,583,144,12,['d'],['d'],Y,,,M,21,
0,584,584,285,12,['d'],['d'],Y,,,M,21,
0,585,585,179,12,['d'],['d'],Y,,,M,21,
0,586,586,338,12,['k'],['k'],Y,,,M,21,
0,587,587,288,12,['d'],['d'],Y,,,M,21,
0,588,588,172,12,['d'],['d'],Y,,,M,21,
0,589,589,207,12,['d'],['d'],Y,,,M,21,
0,590,590,404,12,['d'],['k'],N,,,M,21,
0,591,591,446,12,['k'],['k'],Y,,,M,21,
0,592,592,162,12,['d'],['d'],Y,,,M,21,
0,593,593,61,12,['d'],['d'],Y,,,M,21,
0,594,594,298,12,['d'],['d'],Y,,,M,21,
0,595,595,336,12,['d'],['k'],N,,,M,21,
0,596,596,253,12,['k'],['d'],N,,,M,21,
0,597,597,204,12,['d'],['d'],Y,,,M,21,
0,598,598,566,12,['k'],['k'],Y,,,M,21,
0,599,599,143,12,['d'],['d'],Y,,,M,21,
